num_users,user_id,start_time,end_time,status,details
80,2,1752684972.1219206,1752684974.4086802,SUCCESS,200
80,1,1752684972.1194773,1752684974.4171154,SUCCESS,200
80,3,1752684972.1242077,1752684976.6258295,SUCCESS,200
80,4,1752684972.1260543,1752684976.6405227,SUCCESS,200
80,5,1752684972.1279278,1752684978.842929,SUCCESS,200
80,7,1752684972.13188,1752684978.8527107,SUCCESS,200
80,9,1752684972.1344576,1752684981.1525025,SUCCESS,200
80,6,1752684972.1293435,1752684981.1677582,SUCCESS,200
80,8,1752684972.133167,1752684983.3823247,SUCCESS,200
80,10,1752684972.1360815,1752684983.3907413,SUCCESS,200
80,11,1752684972.1385775,1752684985.687119,SUCCESS,200
80,13,1752684972.141174,1752684985.695028,SUCCESS,200
80,12,1752684972.1388962,1752684987.997651,SUCCESS,200
80,14,1752684972.1423197,1752684988.0055451,SUCCESS,200
80,16,1752684972.151971,1752684990.3510947,SUCCESS,200
80,17,1752684972.153389,1752684990.3585095,SUCCESS,200
80,18,1752684972.154782,1752684992.6129727,SUCCESS,200
80,15,1752684972.1435995,1752684992.6444452,SUCCESS,200
80,20,1752684972.1574972,1752684994.897602,SUCCESS,200
80,21,1752684972.1590056,1752684994.913745,SUCCESS,200
80,19,1752684972.1563044,1752684997.1559963,SUCCESS,200
80,22,1752684972.1605163,1752684997.1906683,SUCCESS,200
80,23,1752684972.1616502,1752684999.4092772,SUCCESS,200
80,24,1752684972.1626122,1752684999.4354885,SUCCESS,200
80,26,1752684972.1642354,1752685001.7427986,SUCCESS,200
80,25,1752684972.16337,1752685001.7661054,SUCCESS,200
80,27,1752684972.1652756,1752685004.0094085,SUCCESS,200
80,30,1752684972.1680832,1752685004.0287898,SUCCESS,200
80,32,1752684972.1694076,1752685006.295544,SUCCESS,200
80,29,1752684972.1674767,1752685006.3032138,SUCCESS,200
80,33,1752684972.1702359,1752685008.5906625,SUCCESS,200
80,31,1752684972.1689725,1752685008.5983472,SUCCESS,200
80,28,1752684972.1666903,1752685010.882604,SUCCESS,200
80,34,1752684972.1730921,1752685010.8901942,SUCCESS,200
80,36,1752684972.1754766,1752685013.1258032,SUCCESS,200
80,35,1752684972.1734624,1752685013.1334486,SUCCESS,200
80,39,1752684972.1790378,1752685015.378796,SUCCESS,200
80,37,1752684972.1767642,1752685015.385878,SUCCESS,200
80,41,1752684972.1817427,1752685017.7357137,SUCCESS,200
80,38,1752684972.1779168,1752685017.7452204,SUCCESS,200
80,42,1752684972.182924,1752685020.0462182,SUCCESS,200
80,43,1752684972.1841018,1752685020.058578,SUCCESS,200
80,45,1752684972.187683,1752685022.391118,SUCCESS,200
80,40,1752684972.1811173,1752685022.4123614,SUCCESS,200
80,47,1752684972.1895535,1752685024.668963,SUCCESS,200
80,44,1752684972.1865866,1752685024.685432,SUCCESS,200
80,49,1752684972.1917043,1752685026.958748,SUCCESS,200
80,46,1752684972.1887393,1752685026.9698863,SUCCESS,200
80,51,1752684972.1940525,1752685029.211856,SUCCESS,200
80,50,1752684972.1928515,1752685029.2204897,SUCCESS,200
80,48,1752684972.190656,1752685031.461581,SUCCESS,200
80,54,1752684972.1987584,1752685031.4692445,SUCCESS,200
80,52,1752684972.196365,1752685033.6760123,SUCCESS,200
80,55,1752684972.2000036,1752685033.6925483,SUCCESS,200
80,53,1752684972.1976078,1752685035.96044,SUCCESS,200
80,56,1752684972.2015896,1752685035.9934034,SUCCESS,200
80,57,1752684972.2035615,1752685038.2347186,SUCCESS,200
80,58,1752684972.2049096,1752685038.2682967,SUCCESS,200
80,59,1752684972.2061844,1752685040.5426788,SUCCESS,200
80,60,1752684972.2073593,1752685040.5680082,SUCCESS,200
80,61,1752684972.208587,1752685042.87373,SUCCESS,200
80,62,1752684972.2093675,1752685042.8816345,SUCCESS,200
80,63,1752684972.21029,1752685045.137023,SUCCESS,200
80,64,1752684972.2117035,1752685045.1445537,SUCCESS,200
80,65,1752684972.2127428,1752685047.4618685,SUCCESS,200
80,66,1752684972.2137446,1752685047.4882545,SUCCESS,200
80,69,1752684972.2171686,1752685049.7645047,SUCCESS,200
80,68,1752684972.2160459,1752685049.7867184,SUCCESS,200
80,67,1752684972.2150676,1752685052.0933614,HTTP_ERROR,500
80,75,1752684972.2238433,1752685052.1020303,CONNECTION_ERROR,"('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))"
