<<<<<<< HEAD:sepsisRam/scalability_80.csv
num_users,user_id,start_time,end_time,status,details,ram_avg_bytes
80,2,1752697753.7137332,1752697754.1968074,SUCCESS,200,9777394.04
80,1,1752697753.711512,1752697754.679046,SUCCESS,200,10469986.67
80,4,1752697753.7170093,1752697755.1607344,SUCCESS,200,10062600.17
80,3,1752697753.715933,1752697755.6451862,SUCCESS,200,9867759.33
80,5,1752697753.7201703,1752697756.12831,SUCCESS,200,10669863.33
80,9,1752697753.725544,1752697756.609374,SUCCESS,200,10211640.83
80,8,1752697753.7242808,1752697757.0901372,SUCCESS,200,11354496.50
80,11,1752697753.7273533,1752697757.5772748,SUCCESS,200,9577138.17
80,13,1752697753.730748,1752697758.0624423,SUCCESS,200,9545877.83
80,10,1752697753.7269351,1752697758.5397272,SUCCESS,200,10913647.83
80,14,1752697753.7320302,1752697759.020044,SUCCESS,200,11116737.67
80,12,1752697753.7284408,1752697759.5058663,SUCCESS,200,11000787.00
80,15,1752697753.7335293,1752697759.9905603,SUCCESS,200,9730533.50
80,6,1752697753.7218206,1752697760.4727879,SUCCESS,200,9948033.33
80,16,1752697753.7345872,1752697760.9616694,SUCCESS,200,9427181.67
80,17,1752697753.7419665,1752697761.4451551,SUCCESS,200,10624866.83
80,7,1752697753.7237756,1752697761.9265318,SUCCESS,200,10180570.33
80,18,1752697753.745033,1752697762.4063516,SUCCESS,200,9904668.43
80,19,1752697753.7469828,1752697762.885619,SUCCESS,200,9819698.55
80,20,1752697753.7483184,1752697763.36749,SUCCESS,200,10272818.00
80,21,1752697753.749415,1752697763.8499045,SUCCESS,200,11349792.83
80,22,1752697753.7505045,1752697764.3366463,SUCCESS,200,10908709.50
80,23,1752697753.7514362,1752697764.8185847,SUCCESS,200,10379972.33
80,24,1752697753.752294,1752697765.2993245,SUCCESS,200,9818901.83
80,25,1752697753.7531893,1752697765.779671,SUCCESS,200,10611886.13
80,26,1752697753.75395,1752697766.2619112,SUCCESS,200,10201545.67
80,28,1752697753.7558663,1752697766.7483792,SUCCESS,200,10253547.83
80,29,1752697753.7570522,1752697767.236769,SUCCESS,200,10278321.83
80,27,1752697753.754883,1752697767.7208447,SUCCESS,200,9077102.33
80,30,1752697753.7583926,1752697768.214088,SUCCESS,200,10976458.45
80,32,1752697753.7611432,1752697768.7006145,SUCCESS,200,9644980.17
80,31,1752697753.7607918,1752697769.187879,SUCCESS,200,9917223.83
80,34,1752697753.7639785,1752697769.6708176,SUCCESS,200,10597581.00
80,33,1752697753.7628226,1752697770.1548815,SUCCESS,200,9613778.33
80,36,1752697753.7668602,1752697770.6352181,SUCCESS,200,9385019.40
80,35,1752697753.7648206,1752697771.1212285,SUCCESS,200,9370912.33
80,39,1752697753.7694123,1752697771.5973866,SUCCESS,200,10427605.28
80,38,1752697753.7687063,1752697772.076737,SUCCESS,200,10343193.36
80,41,1752697753.7713354,1752697772.5586555,SUCCESS,200,10430867.33
80,37,1752697753.7679222,1752697773.0406168,SUCCESS,200,9641577.50
80,42,1752697753.772219,1752697773.5264935,SUCCESS,200,9584990.33
80,40,1752697753.7704742,1752697774.012543,SUCCESS,200,9946110.00
80,44,1752697753.7749214,1752697774.4999352,SUCCESS,200,9040888.83
80,45,1752697753.7759106,1752697774.984552,SUCCESS,200,9777681.33
80,46,1752697753.7771976,1752697775.4715312,SUCCESS,200,10504137.67
80,48,1752697753.7793856,1752697775.9560978,SUCCESS,200,9716377.83
80,47,1752697753.7786021,1752697776.4378493,SUCCESS,200,10322604.50
80,43,1752697753.7736201,1752697776.9244173,SUCCESS,200,9181357.83
80,50,1752697753.781447,1752697777.4132867,SUCCESS,200,10428837.00
80,51,1752697753.7825203,1752697777.8977783,SUCCESS,200,10123167.50
80,52,1752697753.784211,1752697778.3807673,SUCCESS,200,9891505.00
80,49,1752697753.7803743,1752697778.8635945,SUCCESS,200,9508362.67
80,54,1752697753.7861776,1752697779.3495135,SUCCESS,200,8882102.33
80,56,1752697753.7879057,1752697779.8288193,SUCCESS,200,9140550.64
80,55,1752697753.787576,1752697780.3144228,SUCCESS,200,8752528.83
80,58,1752697753.7914908,1752697780.7985282,SUCCESS,200,9080992.67
80,57,1752697753.7899303,1752697781.2781088,SUCCESS,200,8856045.96
80,53,1752697753.785269,1752697781.7709548,SUCCESS,200,8663048.33
80,60,1752697753.794029,1752697782.2644153,SUCCESS,200,10140479.35
80,59,1752697753.7925155,1752697782.7460372,SUCCESS,200,8981706.17
80,61,1752697753.7953336,1752697783.229583,SUCCESS,200,8491285.83
80,62,1752697753.7966385,1752697783.714739,SUCCESS,200,9541748.67
80,63,1752697753.7979887,1752697784.195818,SUCCESS,200,9463628.33
80,65,1752697753.8006668,1752697784.6815155,SUCCESS,200,8844835.67
80,64,1752697753.7993076,1752697785.1648774,SUCCESS,200,9014023.50
80,68,1752697753.8036134,1752697785.6507344,SUCCESS,200,8782027.17
80,67,1752697753.802866,1752697786.1347678,SUCCESS,200,9329148.67
80,69,1752697753.8046224,1752697786.6180532,SUCCESS,200,9011432.83
80,70,1752697753.805673,1752697787.0976214,SUCCESS,200,9381981.79
80,66,1752697753.8016105,1752697787.5856748,SUCCESS,200,9719859.33
80,73,1752697753.8093858,1752697788.0779617,SUCCESS,200,8954849.31
80,71,1752697753.8069758,1752697788.561704,SUCCESS,200,9077927.33
80,72,1752697753.8078535,1752697789.0515275,SUCCESS,200,9329386.17
80,74,1752697753.8109043,1752697789.5354183,SUCCESS,200,9355207.17
80,75,1752697753.8121872,1752697790.0210226,SUCCESS,200,9483540.67
80,76,1752697753.8133967,1752697790.506425,SUCCESS,200,9638748.50
80,77,1752697753.8146853,1752697790.9930463,SUCCESS,200,8846044.50
80,78,1752697753.815716,1752697791.4777443,SUCCESS,200,8839296.33
80,79,1752697753.8168576,1752697791.959833,SUCCESS,200,9333194.67
80,80,1752697753.8179252,1752697792.4487958,SUCCESS,200,9396954.00
=======
num_users,user_id,start_time,end_time,status,details,ram_avg_bytes
80,1,1752699186.661488,1752699188.899688,SUCCESS,200,48542828.13
80,2,1752699186.6639357,1752699191.143891,SUCCESS,200,53026728.68
80,3,1752699186.666192,1752699193.3563774,SUCCESS,200,62438872.69
80,6,1752699186.6712344,1752699195.564702,SUCCESS,200,54164490.76
80,4,1752699186.6672082,1752699197.766715,SUCCESS,200,58571007.64
80,5,1752699186.6698647,1752699200.0008795,SUCCESS,200,52250341.31
80,7,1752699186.6728134,1752699202.3046246,SUCCESS,200,55145844.73
80,9,1752699186.6757486,1752699204.5251677,SUCCESS,200,51209296.47
80,8,1752699186.6744697,1752699206.7260916,SUCCESS,200,59951033.24
80,11,1752699186.6791246,1752699208.9504182,SUCCESS,200,51110594.95
80,13,1752699186.682357,1752699211.1544647,SUCCESS,200,58555016.29
80,15,1752699186.6854076,1752699213.3832426,SUCCESS,200,50818724.76
80,10,1752699186.6779888,1752699215.63786,SUCCESS,200,49132932.27
80,14,1752699186.683768,1752699217.8756888,SUCCESS,200,60078945.97
80,12,1752699186.6806774,1752699220.0854568,SUCCESS,200,55547924.18
80,16,1752699186.6930537,1752699222.3208418,SUCCESS,200,51547548.30
80,17,1752699186.6956263,1752699224.553589,SUCCESS,200,52651999.43
80,18,1752699186.6977384,1752699226.7711632,SUCCESS,200,57276790.62
80,19,1752699186.699324,1752699228.9835641,SUCCESS,200,56164745.56
80,20,1752699186.7011807,1752699231.231222,SUCCESS,200,52206593.50
80,21,1752699186.7024336,1752699233.4575055,SUCCESS,200,48495093.87
80,22,1752699186.703895,1752699235.6726031,SUCCESS,200,53114053.21
80,23,1752699186.7053015,1752699237.8937206,SUCCESS,200,53773156.90
80,29,1752699186.71227,1752699240.1107926,SUCCESS,200,60638086.95
80,27,1752699186.7087858,1752699242.3360417,SUCCESS,200,60451431.75
80,32,1752699186.7154438,1752699244.537754,SUCCESS,200,59972068.07
80,24,1752699186.7062883,1752699246.8039994,SUCCESS,200,52144829.38
80,31,1752699186.7138684,1752699249.026248,SUCCESS,200,57042781.51
80,25,1752699186.7074134,1752699251.2367163,SUCCESS,200,59349838.91
80,28,1752699186.711283,1752699253.4530866,SUCCESS,200,53160311.31
80,33,1752699186.716295,1752699255.6868422,SUCCESS,200,54125519.25
80,30,1752699186.7129474,1752699257.9001474,SUCCESS,200,54477412.81
80,26,1752699186.7084403,1752699260.1096504,SUCCESS,200,57463643.89
80,35,1752699186.7191076,1752699262.377845,SUCCESS,200,52991516.46
80,34,1752699186.7172403,1752699264.6022875,SUCCESS,200,52307392.97
80,37,1752699186.721502,1752699266.8258822,SUCCESS,200,58300970.52
80,36,1752699186.7202306,1752699269.048307,SUCCESS,200,53605750.34
80,38,1752699186.7224238,1752699271.2619135,SUCCESS,200,53670892.24
80,39,1752699186.7232788,1752699273.485401,SUCCESS,200,56566162.52
80,40,1752699186.7248783,1752699275.7300143,SUCCESS,200,56986991.32
80,42,1752699186.7265027,1752699277.9642732,SUCCESS,200,51445763.23
80,41,1752699186.7259881,1752699280.181317,SUCCESS,200,59000200.65
80,43,1752699186.7283657,1752699282.4104207,SUCCESS,200,58923100.07
80,44,1752699186.7297385,1752699284.624043,SUCCESS,200,58830368.87
80,46,1752699186.731905,1752699286.8492723,SUCCESS,200,57219810.45
80,45,1752699186.7300591,1752699289.0757713,SUCCESS,200,61372932.83
80,47,1752699186.7333584,1752699291.3335035,SUCCESS,200,52581310.44
